match_id,game_id,minute,timestamp_ms,p1_position_x,p1_position_y,p1_level,p1_total_gold,p1_damage_dealt,p1_damage_taken,p1_kills,p1_deaths,p1_assists,p2_position_x,p2_position_y,p2_level,p2_total_gold,p2_damage_dealt,p2_damage_taken,p2_kills,p2_deaths,p2_assists,p3_position_x,p3_position_y,p3_level,p3_total_gold,p3_damage_dealt,p3_damage_taken,p3_kills,p3_deaths,p3_assists,p4_position_x,p4_position_y,p4_level,p4_total_gold,p4_damage_dealt,p4_damage_taken,p4_kills,p4_deaths,p4_assists,p5_position_x,p5_position_y,p5_level,p5_total_gold,p5_damage_dealt,p5_damage_taken,p5_kills,p5_deaths,p5_assists,p6_position_x,p6_position_y,p6_level,p6_total_gold,p6_damage_dealt,p6_damage_taken,p6_kills,p6_deaths,p6_assists,p7_position_x,p7_position_y,p7_level,p7_total_gold,p7_damage_dealt,p7_damage_taken,p7_kills,p7_deaths,p7_assists,p8_position_x,p8_position_y,p8_level,p8_total_gold,p8_damage_dealt,p8_damage_taken,p8_kills,p8_deaths,p8_assists,p9_position_x,p9_position_y,p9_level,p9_total_gold,p9_damage_dealt,p9_damage_taken,p9_kills,p9_deaths,p9_assists,p10_position_x,p10_position_y,p10_level,p10_total_gold,p10_damage_dealt,p10_damage_taken,p10_kills,p10_deaths,p10_assists,t100_voidgrubs,t100_dragons,t100_barons,t100_turrets,t100_inhibitors,t200_voidgrubs,t200_dragons,t200_barons,t200_turrets,t200_inhibitors,average_rank,win
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,16,960359,1216,10058,9,3913,4865,11902,0,6,3,7013,7793,11,7698,7548,7906,8,0,1,13427,4289,10,5449,7825,6572,3,3,3,5371,8752,9,5465,8474,8343,2,3,2,5885,8355,8,3910,1425,3773,0,1,7,3945,10333,12,7933,9273,13652,6,2,1,11951,13539,9,5568,3543,9713,2,0,1,7207,11686,10,5298,4643,8937,1,4,3,6528,8191,8,5351,4061,6136,0,3,4,6149,8673,8,5188,5794,9310,4,4,0,0,1,0,1,0,3,0,0,5,0,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,17,1020389,1687,1294,9,4064,5412,14573,1,6,4,3898,6098,11,8315,10480,9707,9,0,2,394,461,11,6136,7825,6661,3,3,3,763,3992,10,6474,9512,9845,2,3,3,4802,5516,8,4122,1458,4110,0,1,9,675,4301,13,8773,13255,17453,6,2,1,4123,6024,10,5887,4364,10821,2,1,1,3448,6622,10,5605,5198,11032,1,5,3,13325,5671,9,5896,4283,7372,0,3,4,3160,7443,8,5804,6087,9406,4,4,0,0,1,0,1,0,3,0,0,5,0,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,18,1080402,8507,7449,10,4990,5902,16499,1,7,4,394,461,12,9247,12403,10645,9,0,2,7393,7079,11,6401,7981,6856,3,3,3,9977,5868,10,6905,9512,10099,2,3,3,8867,6180,9,4466,2241,4110,0,2,9,8429,7593,13,8910,14228,17810,7,2,2,9628,6890,10,6030,4804,12271,2,1,1,9452,9216,10,5727,5355,11480,1,5,3,8677,7987,9,6294,4854,7744,1,3,4,9465,8901,8,6036,6975,10617,4,4,0,0,1,0,1,0,3,1,0,5,0,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,19,1140424,4106,13693,10,5193,6191,18044,1,7,4,9020,2164,12,9508,12403,11497,9,0,2,7059,5101,11,6581,9827,7724,4,3,3,5822,6058,10,7093,10440,10484,2,3,4,2010,1471,9,4642,2593,5904,0,2,10,11592,1675,13,9659,17307,20055,7,2,2,12288,6661,10,6295,4804,13738,2,1,1,7213,5111,10,5849,6507,11888,1,6,3,6682,7350,10,6930,5427,8634,1,3,4,7291,7132,9,6307,7222,10617,4,4,0,0,1,0,1,0,3,1,0,6,0,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,20,1200446,2529,12968,11,5681,7034,20124,1,7,4,3423,850,12,9790,13091,13374,9,0,2,448,530,12,6847,11150,8252,4,3,4,6078,6731,11,7591,11447,11644,3,3,4,6263,6145,9,4853,2655,6103,0,2,11,4356,905,14,10776,19008,21573,7,3,2,6330,12596,11,6857,5774,15014,2,1,1,6706,13739,10,5997,6792,13553,1,6,3,7354,7086,10,7237,6269,9003,1,3,4,6909,7586,9,6647,7447,11092,4,4,0,0,1,0,1,0,3,1,0,7,1,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,21,1260477,1413,6432,11,5886,7690,21258,1,8,4,5751,5982,13,10178,13091,13979,9,0,2,6937,4327,12,7118,11989,9464,4,3,4,5484,5939,11,8534,13535,13785,3,3,4,5365,5607,10,5149,3480,6327,0,2,11,7046,2653,14,10924,20137,23549,7,3,2,10354,6138,12,7460,6609,16288,2,1,1,1496,7375,11,6529,7500,14745,2,6,3,8360,7633,11,7466,6944,10084,1,3,4,8826,6494,9,6908,7762,11092,4,4,0,0,1,0,2,0,3,1,0,7,1,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,22,1320499,8382,1224,11,6058,8616,23319,1,8,4,3470,9157,13,10675,13091,13979,9,1,2,3320,3677,13,7493,11989,9900,4,3,4,4939,13264,12,9440,13535,13830,3,4,4,3188,8798,10,5376,3480,6327,0,2,11,3839,13245,14,11136,20137,23554,7,3,4,3905,11202,12,7697,6609,16431,2,1,2,5343,11349,12,6926,9341,15671,2,6,4,4049,11683,11,7623,6944,10084,3,3,4,3742,10811,10,7085,7762,11092,4,4,1,0,1,0,2,0,3,1,0,7,1,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,23,1380505,7723,808,12,6471,8616,25982,1,8,6,3899,9847,13,11110,14074,17112,9,1,2,4317,8595,13,7782,14552,9900,5,3,6,4843,6129,12,9563,14987,15920,5,4,4,4519,5250,10,5588,4368,6538,0,2,11,5178,10396,15,11451,22668,26189,7,4,4,4872,10653,12,7902,6999,18947,2,1,2,4400,9329,12,7139,10237,18456,2,7,4,4210,10148,11,8713,7791,12306,3,3,4,4284,10164,10,7448,8530,12016,4,5,1,0,1,0,2,0,3,1,1,7,1,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,24,1440523,5107,13649,13,6917,9249,27964,1,8,6,8657,3502,14,11474,14074,18202,9,1,2,5738,5438,14,8473,15566,10163,5,3,6,5909,13689,13,10797,17194,16160,5,4,4,394,461,10,5800,4368,6538,0,2,11,5195,10628,15,11723,22871,28139,7,4,4,10235,6126,13,8395,7747,20297,2,1,2,10275,6251,12,7412,10237,18547,2,7,4,10642,5327,12,9366,7985,12669,3,3,4,5148,11732,11,7775,9751,14138,4,5,1,0,2,0,2,0,3,1,1,7,1,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,25,1500546,713,1509,13,7080,9249,28269,1,8,6,6455,4635,14,11802,15505,19062,9,1,2,6208,4963,14,8817,16511,11020,5,3,6,10756,1290,13,11348,17194,16430,5,4,4,4160,4262,10,5976,4567,6668,0,2,11,1344,7953,16,12182,22871,28338,7,4,4,10016,9037,13,8722,8217,21688,2,1,2,14053,12655,12,7534,10460,20597,2,7,4,4599,6048,12,9532,8435,12671,3,3,4,5553,6255,11,7985,9751,14138,4,5,1,0,2,0,2,0,3,1,1,7,1,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,26,1560559,1504,3577,14,7256,9249,29560,1,8,6,1688,4325,14,11990,15786,19566,9,2,2,1022,4858,14,9064,17075,12392,7,4,8,2029,4659,14,12012,18216,17855,7,4,5,1661,4615,11,6153,4759,6668,0,2,14,1295,6035,16,12392,23651,29524,7,5,6,933,5942,13,9130,8861,22137,2,2,4,5461,1508,13,8096,10460,20971,2,7,4,994,5702,12,9860,8908,12798,4,4,5,918,6180,11,8203,10863,14855,5,6,2,0,2,0,2,0,3,1,1,7,2,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,27,1620563,3452,3131,14,7556,10195,30931,1,8,6,394,461,15,12112,16512,23545,9,2,2,1525,7000,15,10069,22444,15357,7,4,8,5718,13531,15,13587,21895,18554,7,5,5,948,699,12,6670,5486,8054,0,2,14,1632,6776,16,12663,25451,33256,7,5,6,1314,6586,14,9400,9762,24342,2,2,5,14340,14391,13,8454,10846,22233,3,7,4,1659,7388,12,10561,12076,15025,4,4,5,14340,14391,11,8955,13017,17360,5,6,2,0,2,0,3,0,3,1,1,7,2,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,28,1680568,480,517,14,7993,11026,32310,2,8,6,5575,3767,15,12634,16512,23576,9,2,3,8827,1052,15,10463,22444,15410,7,4,8,6357,13499,15,14392,23486,21138,7,5,5,4290,3154,12,6912,5829,8054,0,2,15,4309,4649,16,13029,26797,34985,7,6,6,5187,5821,14,9992,11233,26012,2,2,5,5126,5436,14,9048,11959,22985,3,7,4,4244,4747,13,10821,12076,15363,4,4,5,4528,5211,12,9215,13017,17859,5,6,2,0,2,0,3,0,3,1,1,7,2,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,29,1740589,7491,8877,15,8344,12044,34895,2,8,6,6922,9066,16,13105,17587,26574,9,2,3,4246,868,15,10634,22444,15425,7,4,8,9114,6757,15,14838,24297,21237,8,5,5,8530,6462,13,7228,6498,8584,0,2,16,5259,5333,16,13251,27412,37761,7,6,6,11150,8632,14,10239,12093,26438,2,3,5,9305,9129,14,9292,12156,23371,3,7,4,9392,9068,13,11122,14476,15363,4,4,5,9515,9972,12,9432,14971,18816,5,6,2,0,3,0,3,0,3,1,1,7,2,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,30,1800618,2660,2422,15,8603,12044,35115,3,8,6,5553,4973,16,13348,17587,26574,9,2,4,10173,1391,16,11082,22444,15927,7,4,8,842,1339,15,15520,26401,21237,8,5,6,1593,1259,13,7640,6528,9981,0,2,16,2984,13249,17,13581,27412,37931,7,6,6,13148,13818,14,10361,13491,28572,2,3,5,3787,3863,14,9796,12156,23652,3,8,4,2477,8890,13,11337,14476,15363,4,4,5,7105,10069,12,9637,14971,18878,5,6,2,0,3,0,3,0,3,1,1,8,2,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,31,1860623,4874,12614,16,9300,12878,35401,3,8,8,7010,5161,16,13994,18169,26574,9,2,5,4788,4350,16,11447,22444,15927,7,4,9,4799,9642,16,16286,26972,21237,11,5,6,4811,9111,13,7844,6528,9981,0,2,18,6573,11344,17,13770,27412,37949,7,7,6,10406,7870,15,10843,13491,28948,2,3,5,10289,13271,14,10063,12321,25994,3,8,4,7458,8980,14,11855,14476,15586,4,5,5,8164,11754,13,9915,14971,18878,5,7,2,0,3,0,3,0,3,1,1,8,2,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,32,1920627,5038,10274,16,9523,13397,36390,5,8,9,4760,10418,16,14203,20729,29459,9,3,7,4522,10086,17,11928,23029,17138,7,4,14,9660,9581,16,17868,32971,22693,14,6,7,5184,9601,14,8082,7005,11442,0,2,23,4941,8823,17,13892,27412,42035,8,8,6,11743,4709,15,11060,13981,29446,2,4,6,6015,10898,14,10185,13240,26307,3,9,4,10153,10238,14,12028,14911,17861,5,6,5,6300,9264,13,10122,16385,21930,5,8,3,0,3,1,7,1,3,1,1,8,2,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,33,1980627,12972,13506,17,10846,17078,39585,5,8,9,13417,12341,17,14888,23656,33946,9,3,7,13206,13751,18,12899,25275,18887,7,4,14,12234,13216,17,20373,40914,26768,14,6,7,12529,13486,15,8846,7958,12077,0,2,23,13621,12684,17,15093,30923,47361,8,8,6,14094,14067,16,11444,15539,32397,2,4,6,11153,11667,14,10308,15350,30150,3,9,4,13087,14257,14,13373,16917,20466,5,6,5,12867,12527,13,10421,17746,25455,5,8,3,0,3,1,7,1,3,1,1,8,2,,1
eeb63e43-464e-40ad-a80c-9add7c304aa6,NA1_5480780694,34,1980828,12972,13506,17,10846,17078,39585,5,8,9,13417,12341,17,14888,23656,33946,9,3,7,13206,13751,18,12899,25275,18887,7,4,14,12234,13216,17,20373,40914,26768,14,6,7,12529,13486,15,8846,7958,12077,0,2,23,13621,12684,17,15093,30923,47361,8,8,6,14094,14067,16,11444,15539,32397,2,4,6,11153,11667,14,10308,15350,30150,3,9,4,13087,14257,14,13373,16917,20466,5,6,5,12867,12527,13,10421,17746,25455,5,8,3,0,3,1,7,1,3,1,1,8,2,,1
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,0,0,603,611,1,500,0,0,0,0,0,662,285,1,500,0,0,0,0,0,362,135,1,500,0,0,0,0,0,130,401,1,500,0,0,0,0,0,298,675,1,500,0,0,0,0,0,14103,14195,1,500,0,0,0,0,0,14426,14170,1,500,0,0,0,0,0,14321,14673,1,500,0,0,0,0,0,14589,14454,1,500,0,0,0,0,0,14055,14493,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,1,60020,3372,11392,1,500,0,0,0,0,0,3642,8086,1,500,0,69,0,0,0,6804,7199,1,500,0,0,0,0,0,12479,1578,1,500,0,0,0,0,0,12088,1489,1,500,0,0,0,0,0,1900,13038,1,500,0,0,0,0,0,8016,10144,1,500,0,0,0,0,0,7913,7547,1,500,0,0,0,0,0,12992,3384,1,500,0,0,0,0,0,13384,4036,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,2,120020,2785,12676,2,763,477,932,0,0,0,3613,6348,2,838,0,782,0,0,0,7596,7801,2,749,214,952,0,0,0,13293,2302,2,775,124,122,0,0,0,13037,3015,2,698,279,107,0,0,0,3541,13412,2,707,779,555,0,0,0,6483,12300,2,778,0,801,0,0,0,8605,7749,2,735,892,412,0,0,0,13289,3790,2,743,84,277,0,0,0,13486,3749,2,738,90,257,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,3,180049,1085,11592,3,905,477,1329,0,0,0,8015,2336,4,1284,0,1341,0,0,1,6760,6758,4,1051,286,1708,0,1,0,12142,2349,3,987,672,555,1,0,0,13062,1927,3,889,865,327,0,0,1,1981,11797,4,1015,1176,669,0,0,0,11445,7092,3,1114,0,1287,0,0,0,7607,7540,4,1063,1545,484,1,0,0,13631,4714,3,1011,166,906,0,1,0,13494,4661,3,969,389,804,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,4,240058,1257,11308,5,1118,477,2082,0,0,0,13024,2567,4,1565,724,2029,0,0,1,7494,7872,4,1327,619,2198,0,1,0,12206,1923,3,1492,929,966,1,0,0,12062,2234,3,1179,1292,939,0,0,1,1646,11325,5,1291,1929,997,0,0,0,5532,8527,4,1427,0,1810,0,0,0,7415,7289,5,1762,1818,1156,1,0,0,12798,2551,3,1202,1407,2071,0,1,0,13206,3259,3,1242,623,893,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,5,300070,1585,10680,5,1240,477,2469,0,0,0,3490,6662,4,1807,724,2322,0,0,1,7351,7406,5,1565,619,2565,0,2,0,11914,1932,4,1662,929,966,1,0,0,11573,1878,4,1400,1690,1019,0,0,1,2028,12151,5,1669,2315,1101,0,0,0,6626,12325,4,1717,0,2466,0,0,0,8281,7963,6,2012,2180,1193,2,0,0,11431,3411,4,1406,1440,2357,0,1,0,12652,2379,4,1475,682,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,6,360100,1197,9458,5,1396,633,3832,0,0,0,9766,4254,5,2110,724,3168,0,0,1,7562,7687,6,1809,619,3534,1,3,0,12606,2210,4,1900,1523,1830,1,0,1,12634,2379,5,1594,2193,1426,1,0,1,14340,14391,6,1899,3394,1362,0,0,0,11414,7886,5,1969,0,2880,0,0,0,10657,10317,7,2668,2944,1193,3,1,0,13194,3324,4,1710,1767,2813,0,1,0,13492,4613,5,1732,1332,1774,0,1,0,0,1,0,0,0,0,0,0,0,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,7,420175,1241,7862,6,1539,1099,5126,0,0,0,10583,2264,6,2396,838,4126,0,0,1,7782,8545,7,2484,1842,5318,1,3,0,11657,1545,5,2368,1821,2000,1,0,1,10884,2215,5,2175,3025,1630,1,0,1,1350,10924,7,2345,4625,1953,0,0,0,10480,3018,5,2266,580,3134,0,0,0,8481,8166,8,3210,4315,2621,3,1,0,13374,3608,5,1996,1819,2997,0,1,0,12821,2754,5,1948,1624,2852,0,1,0,0,1,0,0,0,0,0,0,0,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,8,480193,1076,11415,7,1701,1267,6070,1,0,0,3376,9488,6,2627,838,4303,0,0,2,7076,6964,7,2728,1842,5474,1,3,0,13619,2696,6,2646,1976,2253,1,0,1,12591,2610,6,2381,3413,1802,1,0,1,2195,11716,7,2671,5569,2361,0,1,0,7157,11477,6,2525,580,3719,0,0,0,7777,7826,8,3474,4471,2650,3,1,0,13591,4340,6,2257,2122,3458,0,1,0,13513,3784,6,2161,1716,3070,0,1,0,0,1,0,0,0,0,0,0,0,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,9,540196,1935,12613,7,2380,1381,6691,1,0,0,4685,8501,7,3070,1961,4976,0,0,2,3950,8408,8,3015,2377,5964,1,3,0,8454,1219,6,2885,2187,2394,1,1,1,10130,1522,6,2603,3553,2213,1,0,1,3748,13228,8,2842,6379,3313,0,1,0,5494,9044,6,2738,1052,4582,0,0,0,6012,8751,9,3781,4675,2750,3,1,0,11696,1992,6,2556,2122,3458,0,1,1,11667,1832,6,2440,2068,3505,1,1,0,3,1,0,0,0,0,0,0,0,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,10,600207,945,9851,8,2605,1456,8455,1,0,0,2232,8739,7,3266,1961,5766,0,0,2,7139,7428,8,3374,2377,6054,1,3,0,11845,2051,6,3138,2775,3816,1,1,1,11171,1939,7,2910,5026,2941,1,0,1,2066,12061,8,3120,7895,3457,0,1,0,10880,8356,6,2875,1052,4708,0,0,0,14340,14391,9,4332,4675,2766,3,1,0,11589,3793,7,3073,3313,4772,0,1,1,14340,14391,7,3033,3003,4394,1,1,0,3,1,0,0,0,0,0,0,0,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,11,660210,2027,12191,8,2751,1456,9670,1,0,0,9818,4231,8,3758,1961,6428,0,0,3,6621,7014,9,3633,2377,6311,3,4,0,12017,2094,7,3550,3086,3906,1,1,2,12135,1997,7,3111,5026,2941,1,0,2,2407,13490,9,3552,8868,3650,0,1,0,10202,7574,7,3298,1052,5316,0,1,0,7784,7384,10,4692,4932,2835,4,1,0,12926,2921,7,3291,3313,5083,0,1,1,12938,1884,7,3235,3093,4394,1,2,1,3,1,0,0,0,0,1,0,0,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,12,720226,755,10314,9,2998,1456,10663,1,0,0,7519,7235,8,4026,2609,7835,0,1,3,12336,5613,9,4489,3760,8527,3,5,0,10165,1376,7,3902,3937,5256,1,1,2,11665,1829,8,3505,6426,3434,1,0,2,3061,13107,10,3867,9856,4047,0,1,0,13810,13709,7,3589,1741,7044,0,1,0,9905,6992,10,5218,7262,3290,6,1,0,12811,2851,7,3562,4386,5915,0,1,1,12210,4529,8,3698,3904,6334,1,2,1,3,1,0,0,0,0,1,0,0,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,13,780239,868,10596,9,3182,2464,12776,1,0,0,8537,2536,8,4213,2609,8817,1,1,3,8052,6997,9,4816,4539,10285,3,6,0,11137,1589,7,4144,3937,5285,1,1,3,5625,811,8,3740,6866,3791,1,0,2,14340,14391,10,4177,11576,5206,0,1,0,1884,11268,8,3916,1741,7494,0,1,0,7032,7141,11,6142,9226,4124,7,1,0,13070,3519,8,3789,4744,6384,0,1,1,12373,2842,8,4003,3904,6334,1,3,1,3,1,0,0,0,0,1,0,0,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,14,840253,953,10879,10,3339,2612,13706,1,0,0,13808,4752,9,4931,4631,9785,1,2,3,6464,6765,9,4939,5380,12382,3,6,0,13409,4083,8,4852,5187,6001,2,1,3,13400,3987,8,4083,7381,4286,1,0,3,1832,12192,11,4382,12505,5377,0,1,0,12038,6726,8,4233,1741,8064,0,1,0,7271,6877,12,6936,11280,4993,8,1,0,13190,5933,8,3986,5378,7732,0,2,1,13747,5007,8,4179,4940,8883,1,3,1,3,1,0,1,0,0,1,0,1,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,15,900275,1140,7950,10,3627,2612,14522,1,0,1,1092,905,9,5230,4824,10888,2,2,3,8663,8293,10,5325,5380,12435,3,7,0,8606,972,8,5761,6097,6641,2,1,3,6224,1041,9,4610,8420,5524,1,0,3,1554,8930,11,4802,13185,5740,0,2,0,4956,8651,9,4590,1741,8183,1,1,0,12266,1322,12,7682,12370,6013,8,1,1,11947,11099,8,4510,6792,9472,0,2,1,11128,1478,9,4574,5308,9162,1,3,1,3,1,0,1,0,0,1,0,1,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,16,960306,394,461,11,4037,3451,16380,1,0,1,3712,6464,10,6104,5708,11837,2,2,3,7506,6888,10,5655,5636,14481,3,8,1,5150,5539,9,6046,6302,7277,3,1,3,10695,1368,9,4897,8420,5524,1,0,3,983,8326,12,5107,15434,7610,0,2,0,6904,6946,10,5094,1924,9552,1,1,0,6960,7171,13,8423,14458,6364,9,2,1,11880,1763,9,4896,6792,9779,0,2,1,8599,4658,9,4845,5495,9162,1,3,1,3,1,0,1,0,0,1,0,2,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,17,1020306,1423,11031,12,4414,3451,16838,1,0,1,9812,5533,10,6465,6218,12866,2,3,3,7640,7037,11,5962,7703,16701,3,8,1,9421,5461,10,7456,7048,8204,3,2,3,11001,3797,10,5406,8877,5798,1,0,3,2642,12136,12,5382,15434,7808,0,2,0,9411,5592,10,5915,3062,10330,3,1,0,7865,6989,13,8837,16677,9024,9,2,1,12302,3353,9,5227,6792,10070,0,2,1,10559,5129,9,5186,5925,9542,1,3,3,3,1,0,1,0,0,2,0,2,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,18,1080307,734,6845,12,4700,3451,18678,1,0,1,5005,1632,10,6588,7482,14600,2,3,3,6395,6709,11,6143,7703,17205,3,8,1,5630,5800,10,7791,7294,8889,3,2,3,634,526,10,5687,9988,6925,1,0,3,3485,8881,13,5776,17168,8733,0,2,0,8123,10049,11,6928,4541,12065,3,1,0,7593,7713,14,9044,17171,9133,9,2,1,14340,14391,9,5557,7689,10931,0,2,1,11392,11793,10,5829,7006,9974,1,3,3,3,1,0,1,0,0,2,0,3,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,19,1140313,1011,8462,12,4863,3451,19986,1,0,2,11185,1310,11,7005,8363,15025,3,4,3,6054,6428,11,6347,7878,17372,3,8,1,1413,8402,10,7935,7975,9317,4,2,3,9306,1958,10,5927,11288,7898,1,0,3,999,9100,13,6157,18442,9224,0,3,0,14340,14391,12,7405,4541,12328,3,1,1,7414,7646,14,9509,17954,9721,9,2,1,11184,1457,10,5988,7882,11824,0,3,1,7886,7461,10,6071,7284,11063,2,3,3,3,1,0,1,0,0,2,0,3,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,20,1200318,2559,12712,13,5264,3583,21234,1,0,3,12590,5505,12,7705,9082,17530,4,4,3,6286,7130,12,6749,7878,18586,3,8,1,4968,6129,10,8442,9529,10092,4,2,4,3139,2563,10,6103,11288,7918,1,0,3,6549,13469,13,6299,20221,10521,0,4,0,8550,6098,12,7921,6109,12438,3,1,1,8123,7678,14,9894,18548,10228,9,2,1,7179,7344,10,6110,8301,12633,0,3,1,13236,5146,11,6730,7735,11478,2,3,3,3,1,0,1,0,0,2,0,3,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,21,1260320,3725,8543,13,5563,4574,21234,2,0,3,3013,9698,12,8228,10094,18187,4,4,4,12983,1811,12,7079,8679,19218,3,9,1,4936,7643,11,8762,10088,10240,4,2,4,8714,4557,11,6400,12420,7964,1,0,3,3600,8858,13,6621,20494,13235,0,4,0,14340,14391,13,8363,6109,12438,3,2,1,13563,6929,15,10167,18548,10966,10,2,1,7981,8086,10,6276,8583,13668,0,3,1,7719,7834,11,6943,8086,12064,2,3,3,3,1,0,2,0,0,2,0,3,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,22,1320354,1145,11110,14,6736,5364,22872,2,0,3,4018,999,13,8929,11400,20855,4,5,5,10955,3299,12,7286,9537,21398,3,9,1,5429,2263,11,9036,10088,10399,5,2,5,7453,2533,11,6774,13267,8101,2,0,4,2550,12271,14,6875,20924,13235,0,4,0,4175,13253,13,8499,7449,14533,3,2,2,7569,1318,15,11159,20728,11960,10,3,1,6931,6869,11,6736,8685,13916,1,3,1,6185,6523,11,7183,8086,12779,2,4,4,3,1,0,2,0,0,2,0,3,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,23,1380366,10146,5770,14,6957,5793,23337,3,1,3,9443,5418,13,9251,13323,23781,4,5,5,4142,13249,13,7724,9537,21693,4,10,1,10187,3258,12,9840,11641,11181,5,3,6,9631,3383,12,7665,15551,9139,2,1,4,9712,5658,14,7171,20924,13235,0,5,2,10214,5788,13,8719,9690,16518,3,3,3,10702,13999,15,11682,21873,14064,13,3,1,9019,5545,11,7663,9101,14938,2,3,3,9501,4612,11,7505,9116,15071,2,4,5,3,1,0,2,0,0,2,0,3,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,24,1440394,3757,2446,14,7405,6613,25903,3,1,3,9039,4208,14,9513,13323,24010,4,5,5,10741,5388,13,8145,12087,24111,4,10,1,13507,1682,12,10165,11979,12681,5,3,6,394,461,12,7841,16916,10716,2,1,4,10775,5309,14,7466,22571,16765,0,5,2,10429,7432,13,8905,10537,17328,3,3,3,10900,5135,16,13011,25348,15863,13,3,1,11774,4772,12,8589,10385,15684,2,3,3,10240,5471,11,7750,9531,15160,2,4,5,3,1,0,2,0,0,3,0,3,0,,0
80a234e0-e009-4c1c-88cf-4a9fc4f84685,NA1_5480790680,25,1500413,2445,12400,15,7722,6613,27063,3,2,3,2440,8394,14,9955,13323,24880,4,6,5,8068,7405,13,8267,12786,24428,5,10,1,7746,5660,12,10418,12181,13412,6,3,7,6907,6896,12,8160,17498,10729,2,1,6,7559,8331,14,7623,24454,16765,0,5,2,7115,11365,14,9612,10537,17328,3,3,5,5205,13048,16,13181,25802,16005,15,3,1,8077,8115,12,8711,10385,15684,2,4,3,8152,7497,12,8075,9848,17210,2,5,5,3,1,0,2,0,0,3,0,3,0,,0
